,index,point,frame,ballx,bally,playerAx,playerAy,playerBx,playerBy,hitplayer,bouncehit,foreback,direction,x1,y1,x2,y2,x3,y3,x4,y4,total_rally,pattern,rally,last
579,579,127,133732,-1.675,13.77,2.515,-15.04,-1.005,13.77,Down,Hit,TEST,TEST,1019.0,223.0,495.0,223.0,283.0,698.0,1231.0,701.0,22,ボレーエラー,8,13
580,580,127,133776,1.045,-15.41,2.275,-15.41,-0.085,13.78,Up,Hit,TEST,TEST,1019.0,223.0,495.0,225.0,283.0,698.0,1231.0,702.0,22,ボレーエラー,9,12
581,581,127,133824,-5.785,14.55,1.945,-14.94,-4.975,14.64,Down,Hit,TEST,TEST,1017.0,222.0,489.25,216.711111111111,285.0,697.244444444444,1231.0,702.0,22,ボレーエラー,10,11
582,582,127,133875,6.225,-14.38,4.955,-14.38,-3.055,14.64,Up,Hit,TEST,TEST,1016.0,219.0,496.0,223.0,284.0,695.0,1231.0,700.0,22,ボレーエラー,11,10
583,583,127,133923,-5.485,15.07,3.485,-14.8,-4.275,15.07,Down,Hit,TEST,TEST,1019.0,221.0,495.0,224.0,284.0,697.0,1231.0,700.0,22,ボレーエラー,12,9
584,584,127,133976,6.305,-14.63,6.645,-14.63,-2.145,14.66,Up,Hit,TEST,TEST,1017.0,221.0,496.0,223.0,284.0,698.0,1231.0,700.0,22,ボレーエラー,13,8
585,585,127,134019,-6.155,14.58,5.095,-14.27,-5.505,14.47,Down,Hit,TEST,TEST,1016.0,221.0,496.0,223.0,281.0,698.0,1231.0,700.0,22,ボレーエラー,14,7
586,586,127,134060,-1.745,-14.98,-0.495,-15.54,-4.405,14.09,Up,Hit,TEST,TEST,1016.0,221.0,496.0,224.0,284.0,698.0,1231.0,702.0,22,ボレーエラー,15,6
587,587,127,134103,2.035,10.6,-2.285,-17.4,1.045,10.6,Down,Hit,TEST,TEST,1017.0,221.0,496.0,225.0,284.0,698.0,1233.0,702.0,22,ボレーエラー,16,5
588,588,127,134167,-3.425,-9.46,-1.935,-9.46,1.225,11.84,Up,Hit,TEST,TEST,1019.0,221.0,494.0,225.0,284.0,699.0,1232.0,702.0,22,ボレーエラー,17,4
589,589,127,134216,-3.295,12.33,-1.005,-5.84,-2.285,12.57,Down,Hit,TEST,TEST,1019.0,221.0,495.0,225.0,284.0,699.0,1233.0,703.0,22,ボレーエラー,18,3
590,590,127,134252,2.335,-3.46,1.645,-3.01,-1.835,11.49,Up,Hit,TEST,TEST,1019.0,223.0,496.0,225.0,284.0,698.0,1232.0,702.0,22,ボレーエラー,19,2
591,591,127,134295,2.305,4.18,1.245,-3.75,1.545,4.18,Down,Hit,TEST,TEST,1016.0,223.0,495.0,225.0,284.0,698.0,1232.0,702.0,22,ボレーエラー,20,1
592,592,127,134304,2.075,-4.52,0.864999999999999,-4.06,2.065,2.78,Down,Hit,TEST,TEST,1016.0,223.0,495.0,225.0,284.0,698.0,1232.0,702.0,22,ボレーエラー,21,0
593,593,128,142331,13.705,-14.83,-3.655,-14.83,1.095,12.16,Up,Hit,TEST,TEST,1052.0,233.0,519.0,237.0,306.0,717.0,1271.0,725.0,7,ストロークウィナー,0,6
594,594,128,142423,-6.505,-13.54,-4.965,-13.54,0.654999999999999,10.85,Up,Hit,TEST,TEST,1052.0,234.0,520.0,234.0,306.0,717.0,1270.0,725.0,7,ストロークウィナー,1,5
595,595,128,142449,-2.375,12.32,-5.935,-13.29,-0.725000000000001,12.32,Down,Hit,TEST,TEST,1052.0,230.0,520.0,232.0,306.0,714.0,1271.0,723.0,7,ストロークウィナー,2,4
596,596,128,142507,0.0349999999999993,-10.26,-0.565,-9.87,-1.015,14.78,Down,Hit,TEST,TEST,1056.875,221.422222222222,510.625,214.355555555556,306.0,714.0,1271.0,723.0,7,ストロークウィナー,3,3
597,597,128,142539,3.935,14.61,0.154999999999999,-7.09,2.835,14.66,Down,Hit,TEST,TEST,1044.0,209.0,513.0,209.0,293.0,697.0,1263.0,700.0,7,ストロークウィナー,4,2
598,598,128,142558,2.255,-6.25,1.035,-6.41,3.425,14.4,Down,Hit,TEST,TEST,1044.0,209.0,513.0,209.0,293.0,697.0,1263.0,700.0,7,ストロークウィナー,5,1
599,599,128,142602,-3.195,11.12,-0.215000000000001,-4.67,-2.345,11.38,Down,Hit,TEST,TEST,1040.0,205.0,507.0,205.0,286.0,689.0,1252.0,692.0,7,ストロークウィナー,6,0
600,600,130,143590,-1.595,11.15,3.745,-15.29,-1.345,11.15,Down,Hit,TEST,TEST,1039.0,214.0,504.0,209.0,285.0,696.0,1251.0,700.0,3,ストロークウィナー,0,2
601,601,130,143620,5.655,-13.04,4.675,-13.04,-1.485,11.25,Up,Hit,TEST,TEST,1037.0,214.0,504.0,210.0,284.0,695.0,1251.0,701.0,3,ストロークウィナー,1,1
602,602,130,143670,2.855,10.63,0.534999999999999,-13.88,1.665,9.71,Down,Hit,TEST,TEST,1037.0,211.0,504.0,209.0,285.0,695.0,1251.0,698.0,3,ストロークウィナー,2,0
603,603,131,144222,1.865,-42.58,-3.825,-15.47,-25.435,-42.58,Down,Hit,TEST,TEST,1037.0,212.0,504.0,214.0,285.0,696.0,1251.0,701.0,3,フォルト,0,2
604,604,131,144264,-2.535,-13.45,-3.235,-13.45,0.935,10.65,Up,Hit,TEST,TEST,1037.0,212.0,505.0,212.0,285.0,696.0,1252.0,702.0,3,フォルト,1,1
605,605,131,144339,-2.825,11.52,-3.165,-13.92,0.784999999999999,11.52,Down,Hit,TEST,TEST,1037.0,212.0,504.0,212.0,285.0,696.0,1252.0,702.0,3,フォルト,2,0
606,606,132,144483,1.735,-39.89,-3.695,-13.78,0.944999999999999,12.05,Down,Hit,TEST,TEST,1037.0,212.0,507.0,209.0,285.0,696.0,1251.0,700.0,5,ストロークエラー,0,4
607,607,132,144539,-3.355,-13.08,-2.335,-12.65,0.614999999999999,11.17,Up,Hit,TEST,TEST,1037.0,211.0,504.0,211.0,285.0,696.0,1252.0,702.0,5,ストロークエラー,1,3
608,608,132,144567,2.105,12.46,-0.745,-12.15,1.015,12.46,Down,Hit,TEST,TEST,1037.0,212.0,506.0,210.0,285.0,695.0,1252.0,702.0,5,ストロークエラー,2,2
609,609,132,144610,-5.055,-13.0,-3.895,-12.37,1.155,14.11,Down,Hit,TEST,TEST,1037.0,212.0,506.0,210.0,285.0,695.0,1252.0,702.0,5,ストロークエラー,3,1
610,610,132,144653,-2.235,13.36,-2.285,-12.52,-1.335,13.46,Down,Hit,TEST,TEST,1037.0,209.0,505.0,209.0,284.0,693.0,1251.0,697.0,5,ストロークエラー,4,0
611,611,133,145605,-2.445,10.78,3.745,-14.05,-1.555,10.78,Down,Hit,TEST,TEST,1037.0,214.0,506.0,210.0,285.0,696.0,1251.0,701.0,1,フォルト,0,0
612,612,134,145948,-1.135,11.82,3.905,-13.48,-1.665,11.82,Down,Hit,TEST,TEST,1038.0,213.0,506.0,209.0,285.0,695.0,1251.0,702.0,3,ストロークエラー,0,2
613,613,134,146005,3.205,-12.32,4.115,-11.93,-0.935000000000001,11.62,Down,Hit,TEST,TEST,1038.0,213.0,506.0,209.0,285.0,695.0,1251.0,702.0,3,ストロークエラー,1,1
614,614,134,146046,-2.575,12.57,2.605,-12.83,-2.085,12.48,Up,Hit,TEST,TEST,1037.0,212.0,505.0,210.0,284.0,696.0,1251.0,701.0,3,ストロークエラー,2,0
615,615,135,146767,0.984999999999999,11.39,-3.845,-13.9,1.165,11.71,Up,Hit,TEST,TEST,1037.0,212.0,505.0,210.0,284.0,696.0,1251.0,701.0,1,サービスエース,0,0
616,616,136,147292,-1.805,11.28,3.805,-15.11,-1.425,11.28,Down,Hit,TEST,TEST,1035.0,218.0,496.0,216.0,280.0,700.0,1245.0,705.0,1,フォルト,0,0
617,617,137,147517,-1.325,11.94,3.705,-13.49,-1.615,11.94,Down,Hit,TEST,TEST,1036.0,217.0,496.0,216.0,281.0,699.0,1246.0,705.0,6,ボレーウィナー,0,5
618,618,137,147576,4.775,-10.86,4.205,-10.87,-1.645,12.11,Up,Hit,TEST,TEST,1033.0,214.0,496.0,216.0,280.0,699.0,1246.0,705.0,6,ボレーウィナー,1,4
619,619,137,147602,-4.635,12.56,3.325,-10.9,-4.155,12.37,Down,Hit,TEST,TEST,1035.0,214.0,498.0,217.0,281.0,700.0,1246.0,705.0,6,ボレーウィナー,2,3
620,620,137,147667,0.775,-11.0,2.175,-12.02,-1.405,15.35,Down,Hit,TEST,TEST,1035.0,214.0,486.875,212.0,281.0,700.0,1246.0,705.0,6,ボレーウィナー,3,2
621,621,137,147694,3.745,15.42,0.545,-10.52,2.045,15.44,Down,Hit,TEST,TEST,1028.0,204.0,492.0,207.0,277.0,692.0,1240.0,695.0,6,ボレーウィナー,4,1
622,622,137,147742,2.485,-5.83,1.745,-6.32,1.185,15.51,Up,Hit,TEST,TEST,1004.0,186.0,469.0,188.0,263.625,683.111111111111,1227.875,685.466666666667,6,ボレーウィナー,5,0
623,623,139,148831,1.805,12.02,-3.625,-13.69,1.005,12.02,Down,Hit,TEST,TEST,1032.0,205.0,499.0,207.0,281.0,691.0,1243.0,693.0,2,リターンエラー,0,1
624,624,139,148885,-0.945,-12.51,-1.605,-11.65,0.215,11.86,Up,Hit,TEST,TEST,1033.0,206.0,495.0,208.0,281.0,691.0,1244.0,693.0,2,リターンエラー,1,0
625,625,140,149489,-1.035,11.95,3.865,-15.31,-1.575,11.95,Down,Hit,TEST,TEST,1035.0,218.0,496.0,216.0,280.0,700.0,1246.0,705.0,6,フォルト,0,5
626,626,140,149569,-1.125,11.82,3.855,-15.42,-1.615,11.82,Down,Hit,TEST,TEST,1036.0,218.0,496.0,217.0,280.0,701.0,1246.0,705.0,6,フォルト,1,4
627,627,140,149619,2.155,-14.16,2.755,-14.16,-0.915,10.9,Up,Hit,TEST,TEST,1034.0,216.0,495.0,216.0,281.0,702.0,1246.0,705.0,6,フォルト,2,3
628,628,140,149729,,,,,,,Down,Hit,TEST,TEST,,,,,,,,,6,フォルト,3,2
629,629,140,149781,,,,,,,Down,Hit,TEST,TEST,,,,,,,,,6,フォルト,4,1
630,630,140,149812,,,,,,,Up,Hit,TEST,TEST,,,,,,,,,6,フォルト,5,0
631,631,141,149838,-0.775,10.66,3.765,-12.76,-1.555,10.71,Down,Hit,TEST,TEST,1030.75,214.355555555556,489.25,216.711111111111,280.0,701.0,1245.0,705.0,2,リターンエラー,0,1
632,632,141,149861,5.005,-11.67,3.605,-11.67,-1.715,11.0,Up,Hit,TEST,TEST,1033.0,214.0,496.0,217.0,280.0,700.0,1246.0,705.0,2,リターンエラー,1,0
633,633,142,151775,1.735,11.84,-4.545,-17.08,0.925,11.84,Down,Hit,TEST,TEST,1028.0,218.0,496.0,225.0,279.0,709.0,1243.0,709.0,3,ストロークウィナー,0,2
634,634,142,151834,-6.945,-15.97,-7.415,-15.97,1.035,12.39,Up,Hit,TEST,TEST,1028.0,218.0,496.0,223.0,279.0,709.0,1243.0,709.0,3,ストロークウィナー,1,1
635,635,142,151867,3.585,12.51,-4.605,-15.41,2.605,12.52,Down,Hit,TEST,TEST,1028.0,216.0,489.25,219.066666666667,278.0,707.0,1243.0,707.0,3,ストロークウィナー,2,0
636,636,144,152936,-1.545,11.61,4.415,-17.02,-1.015,11.68,Down,Hit,TEST,TEST,1030.75,228.488888888889,489.25,219.066666666667,278.0,707.0,1243.0,707.0,9,ストロークエラー,0,8
637,637,144,152970,0.975,-16.9,2.375,-16.9,-0.945,11.99,Up,Hit,TEST,TEST,1029.0,225.0,495.0,228.0,280.0,711.0,1243.0,712.0,9,ストロークエラー,1,7
638,638,144,153005,2.955,12.78,0.0649999999999995,-16.76,1.535,12.78,Down,Hit,TEST,TEST,1029.0,224.0,495.0,227.0,280.0,710.0,1243.0,712.0,9,ストロークエラー,2,6
639,639,144,153044,3.105,-15.76,2.595,-16.02,0.915,12.88,Down,Hit,TEST,TEST,1029.0,224.0,495.0,227.0,280.0,710.0,1243.0,712.0,9,ストロークエラー,3,5
640,640,144,153078,-0.815,12.19,2.265,-16.52,-0.495,12.19,Down,Hit,TEST,TEST,1029.0,226.0,495.0,227.0,280.0,711.0,1243.0,713.0,9,ストロークエラー,4,4
641,641,144,153120,-2.825,-14.77,-1.675,-14.77,0.0149999999999997,11.45,Up,Hit,TEST,TEST,1029.0,225.0,494.0,228.0,280.0,711.0,1243.0,713.0,9,ストロークエラー,5,3
642,642,144,153158,-2.435,11.42,-1.435,-15.59,-1.135,11.42,Down,Hit,TEST,TEST,1031.0,226.0,495.0,228.0,280.0,711.0,1243.0,713.0,9,ストロークエラー,6,2
643,643,144,153203,13.715,-15.3,1.385,-15.3,-1.115,12.63,Up,Hit,TEST,TEST,1031.0,227.0,495.0,228.0,280.0,711.0,1243.0,714.0,9,ストロークエラー,7,1
644,644,144,153234,1.185,13.53,0.515,-16.7,-0.0750000000000002,13.62,Down,Hit,TEST,TEST,1032.0,226.0,495.0,228.0,280.0,711.0,1243.0,714.0,9,ストロークエラー,8,0
645,645,145,153996,0.955,11.39,-4.455,-17.3,1.135,11.79,Down,Hit,TEST,TEST,1032.0,226.0,495.0,228.0,280.0,711.0,1243.0,714.0,5,ストロークエラー,0,4
646,646,145,154028,-7.325,-16.61,-6.285,-16.84,0.935,11.98,Down,Hit,TEST,TEST,1032.0,226.0,495.0,228.0,280.0,711.0,1243.0,714.0,5,ストロークエラー,1,3
647,647,145,154074,6.385,12.64,-3.905,-16.94,5.755,12.52,Up,Hit,TEST,TEST,1023.0,223.0,487.0,228.0,273.0,711.0,1239.0,713.0,5,ストロークエラー,2,2
648,648,145,154129,1.025,-14.73,0.515,-14.55,3.625,12.6,Down,Hit,TEST,TEST,1007.0,224.0,475.0,223.0,255.0,711.0,1222.0,712.0,5,ストロークエラー,3,1
649,649,145,154166,-1.145,13.44,1.155,-15.91,-0.405,13.5,Down,Hit,TEST,TEST,1007.0,224.0,475.0,223.0,255.0,711.0,1222.0,712.0,5,ストロークエラー,4,0
650,650,146,155141,-1.335,11.54,4.065,-17.47,-1.035,11.69,Down,Hit,TEST,TEST,1033.125,223.777777777778,489.25,221.422222222222,277.875,716.088888888889,1239.75,709.022222222222,1,フォルト,0,0
651,651,147,155493,-1.315,11.31,3.935,-16.95,-1.035,11.69,Down,Hit,TEST,TEST,1033.125,223.777777777778,489.25,221.422222222222,277.875,716.088888888889,1239.75,709.022222222222,13,ストロークエラー,0,12
652,652,147,155529,0.915,-16.66,1.995,-16.66,-0.735,11.99,Up,Hit,TEST,TEST,1028.0,223.0,492.0,226.0,277.0,711.0,1240.0,712.0,13,ストロークエラー,1,11
653,653,147,155568,4.055,-45.51,-0.705,-16.35,-25.805,-45.51,Down,Hit,TEST,TEST,1027.0,221.0,491.0,226.0,276.0,709.0,1240.0,712.0,13,ストロークエラー,2,10
654,654,147,155613,2.215,-15.73,1.225,-15.73,0.925,13.83,Up,Hit,TEST,TEST,1028.0,224.0,491.0,226.0,277.0,710.0,1240.0,711.0,13,ストロークエラー,3,9
655,655,147,155657,-3.835,14.73,1.925,-15.43,-3.155,14.56,Down,Hit,TEST,TEST,1028.0,223.0,492.0,225.0,278.0,705.0,1241.0,711.0,13,ストロークエラー,4,8
656,656,147,155708,13.885,-15.07,5.205,-15.07,-1.685,14.24,Up,Hit,TEST,TEST,1026.0,221.0,492.0,222.0,276.0,707.0,1240.0,709.0,13,ストロークエラー,5,7
657,657,147,155744,4.515,14.34,2.325,-14.48,1.585,14.21,Down,Hit,TEST,TEST,1026.0,212.0,485.0,214.0,269.0,704.0,1235.0,704.0,13,ストロークエラー,6,6
658,658,147,155786,-4.595,-14.09,-3.245,-14.09,1.895,13.63,Up,Hit,TEST,TEST,1016.0,214.0,484.0,219.0,269.0,707.0,1235.0,705.0,13,ストロークエラー,7,5
659,659,147,155823,3.425,13.3,-2.725,-14.49,2.245,13.3,Down,Hit,TEST,TEST,1019.0,213.0,485.0,216.0,269.0,704.0,1235.0,705.0,13,ストロークエラー,8,4
660,660,147,155862,1.965,-13.57,1.095,-13.57,0.345,12.9,Up,Hit,TEST,TEST,1017.0,213.0,485.0,214.0,269.0,703.0,1236.0,703.0,13,ストロークエラー,9,3
661,661,147,155898,-3.335,13.19,1.565,-14.23,-2.315,13.19,Down,Hit,TEST,TEST,1019.0,213.0,486.0,214.0,269.0,702.0,1236.0,703.0,13,ストロークエラー,10,2
662,662,147,155936,3.475,-14.18,2.645,-14.18,-2.115,12.8,Up,Hit,TEST,TEST,1019.0,214.0,484.0,214.0,269.0,703.0,1236.0,703.0,13,ストロークエラー,11,1
663,663,147,155979,-5.945,12.62,2.445,-15.1,-4.835,12.62,Down,Hit,TEST,TEST,1019.0,214.0,486.0,214.0,265.0,697.0,1237.0,704.0,13,ストロークエラー,12,0
664,664,148,156942,1.465,11.92,-4.475,-17.08,0.784999999999999,11.92,Down,Hit,TEST,TEST,1019.0,213.0,487.0,218.0,269.0,705.0,1235.0,705.0,1,フォルト,0,0
665,665,149,157310,1.445,12.02,-4.435,-16.56,0.805,12.02,Down,Hit,TEST,TEST,1027.0,219.0,494.0,224.0,278.0,707.0,1242.0,709.0,7,ストロークウィナー,0,6
666,666,149,157380,-2.535,-15.8,-1.415,-15.8,0.565,11.9,Up,Hit,TEST,TEST,1028.0,221.0,494.0,223.0,278.0,707.0,1242.0,710.0,7,ストロークウィナー,1,5
667,667,149,157420,-0.235,12.66,0.215,-16.18,-1.095,12.66,Down,Hit,TEST,TEST,1028.0,221.0,494.0,223.0,278.0,707.0,1242.0,709.0,7,ストロークウィナー,2,4
668,668,149,157463,3.385,-15.84,2.675,-15.38,-1.045,12.91,Up,Hit,TEST,TEST,1028.0,223.0,494.0,223.0,277.0,707.0,1242.0,710.0,7,ストロークウィナー,3,3
669,669,149,157499,-4.725,12.65,2.385,-16.15,-3.615,12.65,Down,Hit,TEST,TEST,1029.0,225.0,494.0,223.0,272.0,709.0,1242.0,710.0,7,ストロークウィナー,4,2
670,670,149,157541,6.275,-14.38,4.965,-14.38,-2.335,12.97,Up,Hit,TEST,TEST,1028.0,222.0,494.0,221.0,277.0,707.0,1242.0,709.0,7,ストロークウィナー,5,1
671,671,149,157577,-3.375,12.29,4.065,-14.7,-2.545,12.53,Down,Hit,TEST,TEST,1029.0,218.0,492.0,221.0,277.0,703.0,1243.0,707.0,7,ストロークウィナー,6,0
672,672,150,158563,-0.615,11.32,3.955,-16.78,-1.085,10.97,Down,Hit,TEST,TEST,1029.0,221.0,492.0,221.0,282.625,709.022222222222,1242.0,707.0,2,リターンエラー,0,1
673,673,150,158591,6.825,-16.79,5.575,-17.03,-0.825,9.41,Down,Hit,TEST,TEST,1029.0,221.0,492.0,221.0,282.625,709.022222222222,1242.0,707.0,2,リターンエラー,1,0
674,674,151,159505,-12.475,-16.87,-6.795,-16.87,0.975,10.93,Up,Hit,TEST,TEST,1028.0,221.0,492.0,225.0,277.0,707.0,1242.0,709.0,2,フォルト,0,1
675,675,151,159570,,,,,,,Up,Hit,TEST,TEST,,,,,,,,,2,フォルト,1,0
676,676,152,159740,1.485,12.01,-4.205,-16.45,0.875,12.01,Down,Hit,TEST,TEST,1028.0,223.0,492.0,228.0,277.0,708.0,1242.0,711.0,5,ストロークエラー,0,4
677,677,152,159806,-7.455,-14.5,-5.715,-14.5,1.025,11.79,Up,Hit,TEST,TEST,1028.0,223.0,495.0,225.0,278.0,709.0,1242.0,712.0,5,ストロークエラー,1,3
678,678,152,159842,4.395,12.7,-4.315,-14.93,3.245,12.7,Down,Hit,TEST,TEST,1028.0,223.0,493.0,228.0,278.0,709.0,1243.0,713.0,5,ストロークエラー,2,2
679,679,152,159882,4.395,12.7,0.335,-14.44,1.695,12.63,Down,Hit,TEST,TEST,1028.0,223.0,493.0,228.0,278.0,709.0,1243.0,713.0,5,ストロークエラー,3,1
680,680,152,159920,-0.605,13.05,1.215,-15.48,-1.485,13.05,Down,Hit,TEST,TEST,1028.0,223.0,493.0,226.0,277.0,710.0,1242.0,712.0,5,ストロークエラー,4,0
681,681,153,160824,0.0249999999999995,-43.75,4.135,-15.26,-24.875,-43.75,Down,Hit,TEST,TEST,1029.0,225.0,492.0,226.0,278.0,711.0,1241.0,712.0,1,フォルト,0,0
682,682,154,160992,-0.945,11.93,3.945,-16.07,-1.365,11.93,Down,Hit,TEST,TEST,1029.0,226.0,493.0,226.0,277.0,711.0,1241.0,712.0,16,ストロークエラー,0,15
683,683,154,161049,5.235,-14.86,4.715,-14.69,-1.455,11.28,Up,Hit,TEST,TEST,1028.0,225.0,494.0,226.0,277.0,712.0,1242.0,712.0,16,ストロークエラー,1,14
684,684,154,161099,-2.315,13.86,2.305,-16.4,-3.495,13.7,Down,Hit,TEST,TEST,1029.0,225.0,492.0,225.0,272.0,711.0,1242.0,711.0,16,ストロークエラー,2,13
685,685,154,161139,2.745,-15.84,3.665,-15.84,-2.415,13.46,Up,Hit,TEST,TEST,1031.0,227.0,494.0,225.0,277.0,709.0,1242.0,711.0,16,ストロークエラー,3,12
686,686,154,161179,0.605,12.54,2.195,-15.7,-0.585,12.54,Down,Hit,TEST,TEST,1029.0,225.0,492.0,223.0,277.0,709.0,1242.0,710.0,16,ストロークエラー,4,11
687,687,154,161213,-3.465,-15.85,-2.205,-15.85,0.534999999999999,11.86,Up,Hit,TEST,TEST,1028.0,223.0,491.0,227.0,277.0,709.0,1242.0,711.0,16,ストロークエラー,5,10
688,688,154,161252,1.125,12.83,-1.815,-16.41,0.0749999999999993,12.83,Down,Hit,TEST,TEST,1029.0,224.0,492.0,226.0,277.0,710.0,1242.0,711.0,16,ストロークエラー,6,9
689,689,154,161288,3.415,-15.48,2.445,-15.74,-0.605,12.3,Down,Hit,TEST,TEST,1029.0,224.0,492.0,226.0,277.0,710.0,1242.0,711.0,16,ストロークエラー,7,8
690,690,154,161327,-1.385,11.66,1.805,-16.97,-2.405,11.92,Down,Hit,TEST,TEST,1029.0,224.0,492.0,226.0,277.0,710.0,1242.0,711.0,16,ストロークエラー,8,7
691,691,154,161371,6.745,-16.06,4.915,-16.06,-1.615,11.69,Up,Hit,TEST,TEST,1029.0,226.0,492.0,226.0,278.0,711.0,1242.0,712.0,16,ストロークエラー,9,6
692,692,154,161485,-3.015,11.89,1.755,-18.09,-4.285,11.84,Down,Hit,TEST,TEST,1029.0,225.0,494.0,225.0,272.0,708.0,1242.0,712.0,16,ストロークエラー,10,5
693,693,154,161528,4.815,-16.56,4.225,-16.82,-2.525,12.23,Up,Hit,TEST,TEST,1028.0,223.0,492.0,226.0,277.0,711.0,1242.0,712.0,16,ストロークエラー,11,4
694,694,154,161558,-2.775,12.81,3.355,-15.68,-2.965,12.81,Down,Hit,TEST,TEST,1030.0,225.0,494.0,226.0,278.0,711.0,1242.0,712.0,16,ストロークエラー,12,3
695,695,154,161597,13.465,-13.47,3.675,-13.47,-1.405,13.21,Up,Hit,TEST,TEST,1028.0,223.0,492.0,226.0,277.0,712.0,1242.0,712.0,16,ストロークエラー,13,2
696,696,154,161643,-1.835,13.18,2.605,-14.4,-1.135,13.35,Down,Hit,TEST,TEST,1029.0,225.0,492.0,226.0,277.0,711.0,1242.0,712.0,16,ストロークエラー,14,1
697,697,154,161682,-4.465,-14.47,-2.885,-14.47,0.0949999999999998,12.62,Up,Hit,TEST,TEST,1028.0,223.0,492.0,227.0,278.0,712.0,1242.0,712.0,16,ストロークエラー,15,0
698,698,155,162731,-2.365,-16.85,-4.465,-16.85,1.045,11.06,Up,Hit,TEST,TEST,1029.0,223.0,492.0,228.0,278.0,709.0,1241.0,712.0,5,ストロークエラー,0,4
699,699,155,162752,-8.305,-15.93,-6.465,-15.93,1.005,11.54,Up,Hit,TEST,TEST,1028.0,223.0,492.0,228.0,278.0,709.0,1242.0,712.0,5,ストロークエラー,1,3
700,700,155,162785,4.405,12.04,-4.855,-15.85,3.165,12.04,Down,Hit,TEST,TEST,1028.0,223.0,492.0,228.0,278.0,709.0,1241.0,711.0,5,ストロークエラー,2,2
701,701,155,162825,2.905,-15.44,1.445,-15.44,2.135,11.34,Up,Hit,TEST,TEST,1028.0,224.0,493.0,226.0,277.0,709.0,1242.0,712.0,5,ストロークエラー,3,1
702,702,155,162885,-5.555,11.65,2.365,-15.68,-4.385,11.65,Down,Hit,TEST,TEST,1029.0,225.0,492.0,226.0,280.0,706.0,1242.0,712.0,5,ストロークエラー,4,0
703,703,156,163803,-0.865,11.92,4.005,-16.97,-1.315,11.92,Down,Hit,TEST,TEST,1029.0,226.0,492.0,225.0,277.0,711.0,1240.0,711.0,4,ストロークエラー,0,3
704,704,156,163868,-0.0449999999999999,-16.23,1.265,-16.23,-0.735,11.7,Up,Hit,TEST,TEST,1028.0,223.0,492.0,225.0,277.0,711.0,1240.0,711.0,4,ストロークエラー,1,2
705,705,156,163918,0.324999999999999,8.61,-0.0750000000000002,-18.13,-0.795,8.61,Down,Hit,TEST,TEST,1028.0,223.0,492.0,226.0,277.0,710.0,1241.0,711.0,4,ストロークエラー,2,1
706,706,156,163956,4.655,-17.31,3.465,-17.86,0.0749999999999993,5.64,Down,Hit,TEST,TEST,1028.0,223.0,492.0,226.0,277.0,710.0,1241.0,711.0,4,ストロークエラー,3,0
707,707,157,164855,-3.635,-16.11,-3.185,-16.11,0.475,10.62,Up,Hit,TEST,TEST,1027.0,225.0,494.0,230.0,279.0,709.0,1242.0,714.0,2,フォルト,0,1
708,708,157,164872,1.265,10.36,-26.885,-47.62,0.505,10.36,Down,Hit,TEST,TEST,1027.0,225.0,495.0,230.0,279.0,709.0,1242.0,714.0,2,フォルト,1,0
709,709,158,165257,1.485,12.1,-4.385,-16.2,0.845,12.1,Down,Hit,TEST,TEST,1027.0,225.0,495.0,228.0,278.0,709.0,1242.0,713.0,4,ストロークエラー,0,3
710,710,158,165326,-3.195,-15.84,-1.955,-15.84,0.534999999999999,12.18,Up,Hit,TEST,TEST,1028.0,223.0,492.0,227.0,277.0,709.0,1240.0,711.0,4,ストロークエラー,1,2
711,711,158,165362,3.435,13.28,-1.235,-16.66,2.325,13.28,Down,Hit,TEST,TEST,1028.0,223.0,492.0,226.0,277.0,709.0,1240.0,712.0,4,ストロークエラー,2,1
712,712,158,165410,-1.735,-13.72,-2.075,-13.72,0.904999999999999,14.12,Up,Hit,TEST,TEST,1028.0,223.0,492.0,226.0,277.0,709.0,1241.0,711.0,4,ストロークエラー,3,0
713,713,159,166102,-1.035,11.9,3.905,-16.76,-1.325,11.9,Down,Hit,TEST,TEST,1029.0,226.0,491.0,225.0,277.0,709.0,1240.0,711.0,3,ストロークエラー,0,2
714,714,159,166166,5.695,-16.24,5.215,-15.74,-1.345,11.3,Up,Hit,TEST,TEST,1029.0,225.0,491.0,226.0,277.0,709.0,1240.0,712.0,3,ストロークエラー,1,1
715,715,159,166196,-3.495,11.69,3.045,-15.87,-2.505,11.69,Down,Hit,TEST,TEST,1029.0,225.0,492.0,225.0,277.0,707.0,1242.0,711.0,3,ストロークエラー,2,0
716,716,160,166950,1.185,12.22,-26.025,-46.14,0.855,12.22,Down,Hit,TEST,TEST,1028.0,223.0,492.0,228.0,277.0,709.0,1240.0,712.0,7,フォルト,0,6
717,717,160,167012,1.455,12.16,-25.975,-46.11,0.815,12.16,Down,Hit,TEST,TEST,1028.0,223.0,492.0,228.0,277.0,709.0,1240.0,711.0,7,フォルト,1,5
718,718,160,167120,4.625,11.82,-3.585,-15.49,0.505,11.82,Down,Hit,TEST,TEST,1027.0,223.0,492.0,228.0,277.0,709.0,1240.0,712.0,7,フォルト,2,4
719,719,160,167130,13.545,-15.94,-4.085,-15.94,0.645,11.68,Up,Hit,TEST,TEST,1027.0,224.0,492.0,228.0,277.0,709.0,1242.0,712.0,7,フォルト,3,3
